# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = hierarchical_v5_model
# start_datetime = 2021-11-19 20:54:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/nc/dhtws2m1317bwzbsxq9n3_gc0000gn/T/tmp9myfn_9w/d5xeld7y.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/leevi/repos/bda-project/inference/hierarchical_v5-202111192254-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_mu,alpha_sigma,beta_mu.1,beta_mu.2,beta_mu.3,beta_mu.4,beta_mu.5,beta_mu.6,beta_mu.7,beta_mu.8,beta_mu.9,beta_mu.10,beta_mu.11,beta_mu.12,beta_mu.13,beta_mu.14,beta_sigma.1,beta_sigma.2,beta_sigma.3,beta_sigma.4,beta_sigma.5,beta_sigma.6,beta_sigma.7,beta_sigma.8,beta_sigma.9,beta_sigma.10,beta_sigma.11,beta_sigma.12,beta_sigma.13,beta_sigma.14,alpha.1,alpha.2,alpha.3,alpha.4,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.1.13,beta.2.13,beta.3.13,beta.4.13,beta.1.14,beta.2.14,beta.3.14,beta.4.14
-276.761,0.000117088,0.0330885,2,5,1,317.829,-1.49733,0.293705,0.249305,0.0967303,-0.20899,0.0377059,0.378056,1.71176,0.355781,1.03823,-0.951501,-0.152862,-0.859966,-1.47823,0.207037,1.54134,0.213772,0.0783905,0.686742,0.209356,0.296939,0.303774,1.45455,0.0751491,1.76214,0.180514,1.39094,0.0166531,1.38456,1.31166,-1.15773,-1.52579,-1.60297,-1.64986,0.277889,0.129798,0.323354,0.254068,0.0417252,0.120966,0.0229779,0.0689846,-0.44584,-0.351411,-0.163001,-0.800868,0.0823638,-0.0545815,-0.289201,0.306294,0.295364,-0.179046,0.445885,0.306422,1.80341,1.38001,1.18176,2.06729,0.893924,0.927515,0.62514,0.27343,1.09923,1.00237,1.0756,1.06594,0.311242,-2.11132,-0.20732,0.896568,-0.13297,-0.32648,0.00592367,-0.0397884,1.00865,-0.237319,-0.753966,-2.30351,-1.45768,-1.4751,-1.50875,-1.45343,1.21035,1.29729,1.35897,0.845034,1.58372,0.689382,0.662089,0.33776
-276.703,0.162355,0.0330885,1,3,1,326.025,-1.51293,0.280916,0.247515,0.100015,-0.20984,0.0417971,0.383744,1.7021,0.365751,1.05873,-0.953715,-0.159973,-0.848802,-1.47838,0.175062,1.49461,0.209288,0.0790885,0.635875,0.217158,0.298175,0.304086,1.52636,0.0759196,1.60456,0.177782,1.36993,0.0166778,1.46296,1.3103,-1.20357,-1.53142,-1.6411,-1.68188,0.28147,0.139875,0.329462,0.244843,0.0308831,0.105407,0.0230933,0.0621288,-0.446244,-0.342144,-0.158478,-0.797361,0.0811608,-0.0505511,-0.285801,0.302225,0.303369,-0.172983,0.447033,0.310557,1.78897,1.38079,1.18495,2.04873,0.880161,0.894343,0.641609,0.286763,1.11134,0.994229,1.0814,1.0895,0.301673,-2.1529,-0.174083,0.876138,-0.128059,-0.311236,0.0307184,-0.0271061,1.00833,-0.228222,-0.753792,-2.30061,-1.46543,-1.46299,-1.50931,-1.44735,1.19783,1.33919,1.35276,0.893539,1.57921,0.668616,0.655035,0.315791
-275.135,0.192588,0.0330885,2,6,1,327.611,-1.49524,0.264821,0.242443,0.105312,-0.215549,0.0545472,0.393504,1.7199,0.359074,1.0542,-0.953509,-0.156032,-0.887518,-1.47237,0.18951,1.47727,0.205832,0.0746203,0.68519,0.220128,0.307852,0.327086,1.50176,0.0746322,1.583,0.187677,1.34853,0.0163109,1.53033,1.32911,-1.22361,-1.51869,-1.63973,-1.66801,0.276011,0.143757,0.327977,0.258121,0.0307938,0.108548,0.013568,0.0639615,-0.449462,-0.333275,-0.162172,-0.784004,0.0838944,-0.0393522,-0.276432,0.307038,0.306824,-0.170056,0.449289,0.295376,1.79355,1.39068,1.17195,2.06194,0.909307,0.869706,0.611567,0.303055,1.1303,0.983411,1.08542,1.07249,0.326197,-2.16261,-0.188772,0.879149,-0.114568,-0.38033,0.055477,-0.0452155,1.00788,-0.297985,-0.771174,-2.25475,-1.47852,-1.47194,-1.49241,-1.44731,1.21149,1.33815,1.36628,0.929771,1.56931,0.655735,0.649326,0.333613
-275.135,3.34355e-08,0.0330885,2,4,1,326.727,-1.49524,0.264821,0.242443,0.105312,-0.215549,0.0545472,0.393504,1.7199,0.359074,1.0542,-0.953509,-0.156032,-0.887518,-1.47237,0.18951,1.47727,0.205832,0.0746203,0.68519,0.220128,0.307852,0.327086,1.50176,0.0746322,1.583,0.187677,1.34853,0.0163109,1.53033,1.32911,-1.22361,-1.51869,-1.63973,-1.66801,0.276011,0.143757,0.327977,0.258121,0.0307938,0.108548,0.013568,0.0639615,-0.449462,-0.333275,-0.162172,-0.784004,0.0838944,-0.0393522,-0.276432,0.307038,0.306824,-0.170056,0.449289,0.295376,1.79355,1.39068,1.17195,2.06194,0.909307,0.869706,0.611567,0.303055,1.1303,0.983411,1.08542,1.07249,0.326197,-2.16261,-0.188772,0.879149,-0.114568,-0.38033,0.055477,-0.0452155,1.00788,-0.297985,-0.771174,-2.25475,-1.47852,-1.47194,-1.49241,-1.44731,1.21149,1.33815,1.36628,0.929771,1.56931,0.655735,0.649326,0.333613
-275.135,0.0015069,0.0330885,1,3,1,323.375,-1.49524,0.264821,0.242443,0.105312,-0.215549,0.0545472,0.393504,1.7199,0.359074,1.0542,-0.953509,-0.156032,-0.887518,-1.47237,0.18951,1.47727,0.205832,0.0746203,0.68519,0.220128,0.307852,0.327086,1.50176,0.0746322,1.583,0.187677,1.34853,0.0163109,1.53033,1.32911,-1.22361,-1.51869,-1.63973,-1.66801,0.276011,0.143757,0.327977,0.258121,0.0307938,0.108548,0.013568,0.0639615,-0.449462,-0.333275,-0.162172,-0.784004,0.0838944,-0.0393522,-0.276432,0.307038,0.306824,-0.170056,0.449289,0.295376,1.79355,1.39068,1.17195,2.06194,0.909307,0.869706,0.611567,0.303055,1.1303,0.983411,1.08542,1.07249,0.326197,-2.16261,-0.188772,0.879149,-0.114568,-0.38033,0.055477,-0.0452155,1.00788,-0.297985,-0.771174,-2.25475,-1.47852,-1.47194,-1.49241,-1.44731,1.21149,1.33815,1.36628,0.929771,1.56931,0.655735,0.649326,0.333613
-275.135,5.81497e-07,0.0330885,1,3,1,316.153,-1.49524,0.264821,0.242443,0.105312,-0.215549,0.0545472,0.393504,1.7199,0.359074,1.0542,-0.953509,-0.156032,-0.887518,-1.47237,0.18951,1.47727,0.205832,0.0746203,0.68519,0.220128,0.307852,0.327086,1.50176,0.0746322,1.583,0.187677,1.34853,0.0163109,1.53033,1.32911,-1.22361,-1.51869,-1.63973,-1.66801,0.276011,0.143757,0.327977,0.258121,0.0307938,0.108548,0.013568,0.0639615,-0.449462,-0.333275,-0.162172,-0.784004,0.0838944,-0.0393522,-0.276432,0.307038,0.306824,-0.170056,0.449289,0.295376,1.79355,1.39068,1.17195,2.06194,0.909307,0.869706,0.611567,0.303055,1.1303,0.983411,1.08542,1.07249,0.326197,-2.16261,-0.188772,0.879149,-0.114568,-0.38033,0.055477,-0.0452155,1.00788,-0.297985,-0.771174,-2.25475,-1.47852,-1.47194,-1.49241,-1.44731,1.21149,1.33815,1.36628,0.929771,1.56931,0.655735,0.649326,0.333613
-275.135,0.0445646,0.0330885,1,3,1,320.414,-1.49524,0.264821,0.242443,0.105312,-0.215549,0.0545472,0.393504,1.7199,0.359074,1.0542,-0.953509,-0.156032,-0.887518,-1.47237,0.18951,1.47727,0.205832,0.0746203,0.68519,0.220128,0.307852,0.327086,1.50176,0.0746322,1.583,0.187677,1.34853,0.0163109,1.53033,1.32911,-1.22361,-1.51869,-1.63973,-1.66801,0.276011,0.143757,0.327977,0.258121,0.0307938,0.108548,0.013568,0.0639615,-0.449462,-0.333275,-0.162172,-0.784004,0.0838944,-0.0393522,-0.276432,0.307038,0.306824,-0.170056,0.449289,0.295376,1.79355,1.39068,1.17195,2.06194,0.909307,0.869706,0.611567,0.303055,1.1303,0.983411,1.08542,1.07249,0.326197,-2.16261,-0.188772,0.879149,-0.114568,-0.38033,0.055477,-0.0452155,1.00788,-0.297985,-0.771174,-2.25475,-1.47852,-1.47194,-1.49241,-1.44731,1.21149,1.33815,1.36628,0.929771,1.56931,0.655735,0.649326,0.333613
-275.135,1.82149e-06,0.0330885,1,3,1,312.794,-1.49524,0.264821,0.242443,0.105312,-0.215549,0.0545472,0.393504,1.7199,0.359074,1.0542,-0.953509,-0.156032,-0.887518,-1.47237,0.18951,1.47727,0.205832,0.0746203,0.68519,0.220128,0.307852,0.327086,1.50176,0.0746322,1.583,0.187677,1.34853,0.0163109,1.53033,1.32911,-1.22361,-1.51869,-1.63973,-1.66801,0.276011,0.143757,0.327977,0.258121,0.0307938,0.108548,0.013568,0.0639615,-0.449462,-0.333275,-0.162172,-0.784004,0.0838944,-0.0393522,-0.276432,0.307038,0.306824,-0.170056,0.449289,0.295376,1.79355,1.39068,1.17195,2.06194,0.909307,0.869706,0.611567,0.303055,1.1303,0.983411,1.08542,1.07249,0.326197,-2.16261,-0.188772,0.879149,-0.114568,-0.38033,0.055477,-0.0452155,1.00788,-0.297985,-0.771174,-2.25475,-1.47852,-1.47194,-1.49241,-1.44731,1.21149,1.33815,1.36628,0.929771,1.56931,0.655735,0.649326,0.333613
-275.135,9.98445e-07,0.0330885,2,4,1,325.041,-1.49524,0.264821,0.242443,0.105312,-0.215549,0.0545472,0.393504,1.7199,0.359074,1.0542,-0.953509,-0.156032,-0.887518,-1.47237,0.18951,1.47727,0.205832,0.0746203,0.68519,0.220128,0.307852,0.327086,1.50176,0.0746322,1.583,0.187677,1.34853,0.0163109,1.53033,1.32911,-1.22361,-1.51869,-1.63973,-1.66801,0.276011,0.143757,0.327977,0.258121,0.0307938,0.108548,0.013568,0.0639615,-0.449462,-0.333275,-0.162172,-0.784004,0.0838944,-0.0393522,-0.276432,0.307038,0.306824,-0.170056,0.449289,0.295376,1.79355,1.39068,1.17195,2.06194,0.909307,0.869706,0.611567,0.303055,1.1303,0.983411,1.08542,1.07249,0.326197,-2.16261,-0.188772,0.879149,-0.114568,-0.38033,0.055477,-0.0452155,1.00788,-0.297985,-0.771174,-2.25475,-1.47852,-1.47194,-1.49241,-1.44731,1.21149,1.33815,1.36628,0.929771,1.56931,0.655735,0.649326,0.333613
-275.135,0.222021,0.0330885,2,7,1,318.361,-1.49524,0.264821,0.242443,0.105312,-0.215549,0.0545472,0.393504,1.7199,0.359074,1.0542,-0.953509,-0.156032,-0.887518,-1.47237,0.18951,1.47727,0.205832,0.0746203,0.68519,0.220128,0.307852,0.327086,1.50176,0.0746322,1.583,0.187677,1.34853,0.0163109,1.53033,1.32911,-1.22361,-1.51869,-1.63973,-1.66801,0.276011,0.143757,0.327977,0.258121,0.0307938,0.108548,0.013568,0.0639615,-0.449462,-0.333275,-0.162172,-0.784004,0.0838944,-0.0393522,-0.276432,0.307038,0.306824,-0.170056,0.449289,0.295376,1.79355,1.39068,1.17195,2.06194,0.909307,0.869706,0.611567,0.303055,1.1303,0.983411,1.08542,1.07249,0.326197,-2.16261,-0.188772,0.879149,-0.114568,-0.38033,0.055477,-0.0452155,1.00788,-0.297985,-0.771174,-2.25475,-1.47852,-1.47194,-1.49241,-1.44731,1.21149,1.33815,1.36628,0.929771,1.56931,0.655735,0.649326,0.333613
-274.36,0.251966,0.0330885,2,4,1,316.276,-1.49282,0.255755,0.252913,0.0953904,-0.208884,0.0527579,0.400331,1.71818,0.348824,1.07698,-0.967599,-0.188887,-0.857841,-1.47965,0.194169,1.46276,0.197941,0.0735098,0.672602,0.226545,0.301124,0.314649,1.47511,0.0713935,1.70692,0.202886,1.366,0.0163467,1.48624,1.36059,-1.21618,-1.52217,-1.60966,-1.66205,0.282601,0.138737,0.319875,0.245523,0.0364868,0.102831,0.0153573,0.0731205,-0.447047,-0.33022,-0.15426,-0.781113,0.0813849,-0.0538656,-0.27578,0.316479,0.303382,-0.15669,0.451441,0.299403,1.81044,1.3748,1.18543,2.0335,0.893157,0.876439,0.61137,0.313661,1.14368,0.984575,1.07926,1.03933,0.338276,-2.20019,-0.173686,0.889828,-0.112815,-0.355959,0.0286335,-0.0395796,1.01212,-0.290785,-0.775273,-2.27043,-1.4807,-1.49905,-1.47408,-1.47694,1.22328,1.33543,1.34837,0.945567,1.59371,0.681776,0.646496,0.321805
-272.978,0.336923,0.0330885,2,6,1,315.906,-1.50934,0.258659,0.272305,0.0882801,-0.193462,0.0463197,0.397562,1.71828,0.368056,1.08841,-1.00306,-0.201858,-0.883023,-1.46174,0.19066,1.44088,0.195013,0.066357,0.656099,0.217933,0.289539,0.330437,1.3601,0.0739493,1.65363,0.211423,1.44334,0.0150641,1.59739,1.33567,-1.17759,-1.48484,-1.6369,-1.70986,0.277817,0.167161,0.32957,0.266681,0.0478044,0.111244,0.00634522,0.0801893,-0.451353,-0.351005,-0.165264,-0.728661,0.0815831,-0.0252034,-0.245663,0.302995,0.282909,-0.141597,0.444018,0.314004,1.81326,1.33646,1.14514,2.07369,0.861133,0.877933,0.587943,0.281399,1.11618,1.02246,1.0388,1.03329,0.329809,-2.16818,-0.0827388,0.8687,-0.205491,-0.304525,-0.0256244,-0.0286456,0.963077,-0.20227,-0.73552,-2.31027,-1.46203,-1.45183,-1.47713,-1.4662,1.20538,1.37453,1.38789,0.88896,1.58216,0.667841,0.610173,0.379458
-272.978,0.00212813,0.0330885,1,3,1,328.435,-1.50934,0.258659,0.272305,0.0882801,-0.193462,0.0463197,0.397562,1.71828,0.368056,1.08841,-1.00306,-0.201858,-0.883023,-1.46174,0.19066,1.44088,0.195013,0.066357,0.656099,0.217933,0.289539,0.330437,1.3601,0.0739493,1.65363,0.211423,1.44334,0.0150641,1.59739,1.33567,-1.17759,-1.48484,-1.6369,-1.70986,0.277817,0.167161,0.32957,0.266681,0.0478044,0.111244,0.00634522,0.0801893,-0.451353,-0.351005,-0.165264,-0.728661,0.0815831,-0.0252034,-0.245663,0.302995,0.282909,-0.141597,0.444018,0.314004,1.81326,1.33646,1.14514,2.07369,0.861133,0.877933,0.587943,0.281399,1.11618,1.02246,1.0388,1.03329,0.329809,-2.16818,-0.0827388,0.8687,-0.205491,-0.304525,-0.0256244,-0.0286456,0.963077,-0.20227,-0.73552,-2.31027,-1.46203,-1.45183,-1.47713,-1.4662,1.20538,1.37453,1.38789,0.88896,1.58216,0.667841,0.610173,0.379458
-274.743,0.078404,0.0330885,2,4,1,318.56,-1.48173,0.258142,0.283157,0.0784397,-0.197696,0.0506272,0.400241,1.6981,0.368255,1.09416,-1.03934,-0.166766,-0.917875,-1.47878,0.146358,1.49057,0.2025,0.0620676,0.648209,0.22309,0.291193,0.324901,1.38762,0.0735684,1.66165,0.215536,1.4706,0.0158625,1.57642,1.3431,-1.17181,-1.46835,-1.63324,-1.65879,0.278658,0.152491,0.333187,0.257459,0.0435343,0.123154,0.00777951,0.0847893,-0.453817,-0.362867,-0.169694,-0.719368,0.0901347,-0.0116158,-0.248456,0.312495,0.29052,-0.147971,0.443894,0.317296,1.79939,1.33886,1.14964,2.09919,0.859502,0.884887,0.586267,0.298761,1.10673,1.0445,1.04201,1.0259,0.323394,-2.1735,-0.0527025,0.898196,-0.178983,-0.311142,-0.061077,-0.0265866,0.95359,-0.172875,-0.747061,-2.36848,-1.47813,-1.4547,-1.46472,-1.49328,1.20349,1.35115,1.38933,0.888362,1.58441,0.645212,0.610832,0.31425
-273.887,0.333333,0.0330885,2,6,1,316.445,-1.43473,0.261545,0.282033,0.0876564,-0.197065,0.0526977,0.399534,1.69203,0.353133,1.09094,-1.06067,-0.152033,-0.912959,-1.48,0.180488,1.51748,0.194149,0.0601703,0.659438,0.229755,0.290195,0.331002,1.42026,0.0718722,1.70625,0.214567,1.47528,0.0153367,1.6516,1.36786,-1.16165,-1.46843,-1.62898,-1.67203,0.28033,0.151402,0.330052,0.260547,0.0399514,0.117115,0.0137785,0.0917631,-0.447966,-0.382994,-0.175887,-0.721963,0.0937185,-0.0125781,-0.232057,0.305438,0.281477,-0.143616,0.451007,0.320765,1.82116,1.34827,1.14822,2.09517,0.861505,0.855625,0.584484,0.271431,1.10804,1.09237,1.0257,1.01673,0.291189,-2.15952,-0.108141,0.927002,-0.168572,-0.349996,-0.0712293,-0.0236839,0.93741,-0.185887,-0.769034,-2.39917,-1.47823,-1.48164,-1.4992,-1.46908,1.17641,1.36368,1.39265,0.86665,1.6023,0.628931,0.609955,0.326493
-273.887,0.0111347,0.0330885,2,4,1,320.532,-1.43473,0.261545,0.282033,0.0876564,-0.197065,0.0526977,0.399534,1.69203,0.353133,1.09094,-1.06067,-0.152033,-0.912959,-1.48,0.180488,1.51748,0.194149,0.0601703,0.659438,0.229755,0.290195,0.331002,1.42026,0.0718722,1.70625,0.214567,1.47528,0.0153367,1.6516,1.36786,-1.16165,-1.46843,-1.62898,-1.67203,0.28033,0.151402,0.330052,0.260547,0.0399514,0.117115,0.0137785,0.0917631,-0.447966,-0.382994,-0.175887,-0.721963,0.0937185,-0.0125781,-0.232057,0.305438,0.281477,-0.143616,0.451007,0.320765,1.82116,1.34827,1.14822,2.09517,0.861505,0.855625,0.584484,0.271431,1.10804,1.09237,1.0257,1.01673,0.291189,-2.15952,-0.108141,0.927002,-0.168572,-0.349996,-0.0712293,-0.0236839,0.93741,-0.185887,-0.769034,-2.39917,-1.47823,-1.48164,-1.4992,-1.46908,1.17641,1.36368,1.39265,0.86665,1.6023,0.628931,0.609955,0.326493
-273.887,0.0240535,0.0330885,2,7,1,310.01,-1.43473,0.261545,0.282033,0.0876564,-0.197065,0.0526977,0.399534,1.69203,0.353133,1.09094,-1.06067,-0.152033,-0.912959,-1.48,0.180488,1.51748,0.194149,0.0601703,0.659438,0.229755,0.290195,0.331002,1.42026,0.0718722,1.70625,0.214567,1.47528,0.0153367,1.6516,1.36786,-1.16165,-1.46843,-1.62898,-1.67203,0.28033,0.151402,0.330052,0.260547,0.0399514,0.117115,0.0137785,0.0917631,-0.447966,-0.382994,-0.175887,-0.721963,0.0937185,-0.0125781,-0.232057,0.305438,0.281477,-0.143616,0.451007,0.320765,1.82116,1.34827,1.14822,2.09517,0.861505,0.855625,0.584484,0.271431,1.10804,1.09237,1.0257,1.01673,0.291189,-2.15952,-0.108141,0.927002,-0.168572,-0.349996,-0.0712293,-0.0236839,0.93741,-0.185887,-0.769034,-2.39917,-1.47823,-1.48164,-1.4992,-1.46908,1.17641,1.36368,1.39265,0.86665,1.6023,0.628931,0.609955,0.326493
-273.887,0.00281037,0.0330885,2,4,1,321.288,-1.43473,0.261545,0.282033,0.0876564,-0.197065,0.0526977,0.399534,1.69203,0.353133,1.09094,-1.06067,-0.152033,-0.912959,-1.48,0.180488,1.51748,0.194149,0.0601703,0.659438,0.229755,0.290195,0.331002,1.42026,0.0718722,1.70625,0.214567,1.47528,0.0153367,1.6516,1.36786,-1.16165,-1.46843,-1.62898,-1.67203,0.28033,0.151402,0.330052,0.260547,0.0399514,0.117115,0.0137785,0.0917631,-0.447966,-0.382994,-0.175887,-0.721963,0.0937185,-0.0125781,-0.232057,0.305438,0.281477,-0.143616,0.451007,0.320765,1.82116,1.34827,1.14822,2.09517,0.861505,0.855625,0.584484,0.271431,1.10804,1.09237,1.0257,1.01673,0.291189,-2.15952,-0.108141,0.927002,-0.168572,-0.349996,-0.0712293,-0.0236839,0.93741,-0.185887,-0.769034,-2.39917,-1.47823,-1.48164,-1.4992,-1.46908,1.17641,1.36368,1.39265,0.86665,1.6023,0.628931,0.609955,0.326493
-276.639,0.0285396,0.0330885,2,4,1,319.994,-1.39169,0.255877,0.285168,0.0769566,-0.196944,0.0465964,0.398061,1.67894,0.333172,1.07201,-1.02826,-0.167454,-0.863522,-1.45786,0.186097,1.54809,0.196977,0.0572642,0.644268,0.231659,0.2872,0.325329,1.44776,0.070817,1.811,0.216823,1.46207,0.0145376,1.71553,1.2985,-1.17922,-1.47033,-1.63096,-1.6712,0.283219,0.153526,0.328821,0.256283,0.0306644,0.116203,0.0197172,0.0875368,-0.44659,-0.38965,-0.176311,-0.721809,0.0967958,-0.00411253,-0.218377,0.302586,0.288771,-0.147876,0.449875,0.313506,1.79825,1.36802,1.13692,2.0758,0.868155,0.851886,0.578848,0.267636,1.11135,1.09028,1.018,1.04048,0.293039,-2.16941,-0.136407,0.942981,-0.179906,-0.314268,-0.0787015,-0.0570431,0.930815,-0.170933,-0.778888,-2.38343,-1.4441,-1.49809,-1.45093,-1.44163,1.1759,1.34879,1.41935,0.907857,1.60258,0.633216,0.577922,0.288575
-278.037,0.6,0.0330885,2,5,1,327.587,-1.47443,0.253954,0.260273,0.0783756,-0.193094,0.0606939,0.4077,1.63771,0.306835,1.06853,-1.0647,-0.115721,-0.866704,-1.41896,0.184522,1.5973,0.203582,0.0535713,0.597946,0.232975,0.270878,0.34746,1.53302,0.0729884,1.88559,0.227036,1.47872,0.0134538,1.90556,1.44641,-1.10938,-1.36217,-1.60795,-1.86795,0.280213,0.138386,0.334023,0.278707,0.0423721,0.116046,0.0049549,0.0861085,-0.43976,-0.359577,-0.15773,-0.704606,0.116808,-0.00679241,-0.247286,0.304845,0.295656,-0.152364,0.441854,0.344389,1.7757,1.41267,1.16206,1.99679,0.853784,0.815215,0.580727,0.275202,1.15061,1.10981,0.9986,1.03076,0.332358,-2.16846,-0.0621584,0.948728,-0.16452,-0.23954,-0.126556,-0.0178777,0.941574,-0.145332,-0.769864,-2.44309,-1.44093,-1.40825,-1.43493,-1.41522,1.1475,1.29752,1.34573,0.919583,1.56418,0.593804,0.540248,0.241504
-278.037,1.52025e-05,0.0330885,2,4,1,333.954,-1.47443,0.253954,0.260273,0.0783756,-0.193094,0.0606939,0.4077,1.63771,0.306835,1.06853,-1.0647,-0.115721,-0.866704,-1.41896,0.184522,1.5973,0.203582,0.0535713,0.597946,0.232975,0.270878,0.34746,1.53302,0.0729884,1.88559,0.227036,1.47872,0.0134538,1.90556,1.44641,-1.10938,-1.36217,-1.60795,-1.86795,0.280213,0.138386,0.334023,0.278707,0.0423721,0.116046,0.0049549,0.0861085,-0.43976,-0.359577,-0.15773,-0.704606,0.116808,-0.00679241,-0.247286,0.304845,0.295656,-0.152364,0.441854,0.344389,1.7757,1.41267,1.16206,1.99679,0.853784,0.815215,0.580727,0.275202,1.15061,1.10981,0.9986,1.03076,0.332358,-2.16846,-0.0621584,0.948728,-0.16452,-0.23954,-0.126556,-0.0178777,0.941574,-0.145332,-0.769864,-2.44309,-1.44093,-1.40825,-1.43493,-1.41522,1.1475,1.29752,1.34573,0.919583,1.56418,0.593804,0.540248,0.241504
-278.037,2.82456e-13,0.0330885,1,3,1,330.493,-1.47443,0.253954,0.260273,0.0783756,-0.193094,0.0606939,0.4077,1.63771,0.306835,1.06853,-1.0647,-0.115721,-0.866704,-1.41896,0.184522,1.5973,0.203582,0.0535713,0.597946,0.232975,0.270878,0.34746,1.53302,0.0729884,1.88559,0.227036,1.47872,0.0134538,1.90556,1.44641,-1.10938,-1.36217,-1.60795,-1.86795,0.280213,0.138386,0.334023,0.278707,0.0423721,0.116046,0.0049549,0.0861085,-0.43976,-0.359577,-0.15773,-0.704606,0.116808,-0.00679241,-0.247286,0.304845,0.295656,-0.152364,0.441854,0.344389,1.7757,1.41267,1.16206,1.99679,0.853784,0.815215,0.580727,0.275202,1.15061,1.10981,0.9986,1.03076,0.332358,-2.16846,-0.0621584,0.948728,-0.16452,-0.23954,-0.126556,-0.0178777,0.941574,-0.145332,-0.769864,-2.44309,-1.44093,-1.40825,-1.43493,-1.41522,1.1475,1.29752,1.34573,0.919583,1.56418,0.593804,0.540248,0.241504
-278.037,0.00391325,0.0330885,1,3,1,328.238,-1.47443,0.253954,0.260273,0.0783756,-0.193094,0.0606939,0.4077,1.63771,0.306835,1.06853,-1.0647,-0.115721,-0.866704,-1.41896,0.184522,1.5973,0.203582,0.0535713,0.597946,0.232975,0.270878,0.34746,1.53302,0.0729884,1.88559,0.227036,1.47872,0.0134538,1.90556,1.44641,-1.10938,-1.36217,-1.60795,-1.86795,0.280213,0.138386,0.334023,0.278707,0.0423721,0.116046,0.0049549,0.0861085,-0.43976,-0.359577,-0.15773,-0.704606,0.116808,-0.00679241,-0.247286,0.304845,0.295656,-0.152364,0.441854,0.344389,1.7757,1.41267,1.16206,1.99679,0.853784,0.815215,0.580727,0.275202,1.15061,1.10981,0.9986,1.03076,0.332358,-2.16846,-0.0621584,0.948728,-0.16452,-0.23954,-0.126556,-0.0178777,0.941574,-0.145332,-0.769864,-2.44309,-1.44093,-1.40825,-1.43493,-1.41522,1.1475,1.29752,1.34573,0.919583,1.56418,0.593804,0.540248,0.241504
-278.037,6.37815e-06,0.0330885,1,3,1,326.817,-1.47443,0.253954,0.260273,0.0783756,-0.193094,0.0606939,0.4077,1.63771,0.306835,1.06853,-1.0647,-0.115721,-0.866704,-1.41896,0.184522,1.5973,0.203582,0.0535713,0.597946,0.232975,0.270878,0.34746,1.53302,0.0729884,1.88559,0.227036,1.47872,0.0134538,1.90556,1.44641,-1.10938,-1.36217,-1.60795,-1.86795,0.280213,0.138386,0.334023,0.278707,0.0423721,0.116046,0.0049549,0.0861085,-0.43976,-0.359577,-0.15773,-0.704606,0.116808,-0.00679241,-0.247286,0.304845,0.295656,-0.152364,0.441854,0.344389,1.7757,1.41267,1.16206,1.99679,0.853784,0.815215,0.580727,0.275202,1.15061,1.10981,0.9986,1.03076,0.332358,-2.16846,-0.0621584,0.948728,-0.16452,-0.23954,-0.126556,-0.0178777,0.941574,-0.145332,-0.769864,-2.44309,-1.44093,-1.40825,-1.43493,-1.41522,1.1475,1.29752,1.34573,0.919583,1.56418,0.593804,0.540248,0.241504
