# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = hierarchical_v5_model
# start_datetime = 2021-11-19 20:54:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/nc/dhtws2m1317bwzbsxq9n3_gc0000gn/T/tmp9myfn_9w/d5xeld7y.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/leevi/repos/bda-project/inference/hierarchical_v5-202111192254-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_mu,alpha_sigma,beta_mu.1,beta_mu.2,beta_mu.3,beta_mu.4,beta_mu.5,beta_mu.6,beta_mu.7,beta_mu.8,beta_mu.9,beta_mu.10,beta_mu.11,beta_mu.12,beta_mu.13,beta_mu.14,beta_sigma.1,beta_sigma.2,beta_sigma.3,beta_sigma.4,beta_sigma.5,beta_sigma.6,beta_sigma.7,beta_sigma.8,beta_sigma.9,beta_sigma.10,beta_sigma.11,beta_sigma.12,beta_sigma.13,beta_sigma.14,alpha.1,alpha.2,alpha.3,alpha.4,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.1.13,beta.2.13,beta.3.13,beta.4.13,beta.1.14,beta.2.14,beta.3.14,beta.4.14
-264.845,0.914892,0.0101992,8,255,0,304.113,-0.077733,0.418409,0.142343,-0.0189444,-0.533561,-0.278507,0.404374,0.756232,1.27337,-0.282934,-0.74706,-0.846385,-0.815451,-1.3436,0.549501,-1.71484,0.158955,0.198152,0.347585,0.0115186,0.106273,1.37025,0.0228633,0.94813,0.151102,0.233853,0.977107,0.975715,0.261276,0.790825,0.312662,-0.391302,-0.0326449,0.0831439,0.0244549,0.403824,0.358623,-0.00969118,-0.0287107,0.120545,-0.191126,0.200895,-0.53893,-0.164959,-0.134237,-0.669811,-0.279458,-0.276819,-0.264835,-0.258274,0.335923,0.393389,0.48082,0.290855,2.17036,0.940487,1.11571,1.16503,1.29975,1.30436,1.32764,1.25033,0.597079,-0.503902,-0.250781,-0.570601,-0.510709,-0.906576,-0.836386,-0.611613,-0.685023,-0.966871,-0.706274,-0.926919,0.290364,-0.317888,-1.19842,-2.62658,-2.3782,-1.91371,-2.08693,-1.28435,0.303978,0.702473,0.426626,0.643873,-1.79337,-0.924438,-1.42999,-1.58711
-268.525,0.998584,0.0101992,9,767,0,308.668,-0.526377,0.713955,0.40861,0.0352368,-0.175275,-0.0565515,0.361927,2.00584,1.09632,-0.530022,-0.27721,0.236358,-0.303597,-2.59162,0.482717,-1.70317,0.784367,0.0859765,0.169024,0.018825,0.0799256,0.858864,0.076538,1.23623,0.368307,1.64835,1.36352,0.459907,0.0258781,1.36886,-0.65313,-0.29718,-0.745509,-0.70535,0.158319,0.611357,0.434462,0.237191,-0.021301,0.12225,0.173404,-0.0698532,-0.416155,-0.0745526,-0.497406,-0.0664651,-0.0705568,-0.0587701,-0.0423704,-0.0517922,0.431564,0.401234,0.287198,0.327536,1.92323,0.937595,1.72058,1.9708,1.0965,0.989178,1.04753,1.11356,1.39713,0.838956,0.48811,-1.81991,-0.383625,-0.784401,-0.447007,-0.0698919,-0.938112,0.250263,0.382551,0.340974,-0.0340005,0.647927,-1.34548,-1.31688,-1.30693,-3.04777,-2.71245,-2.39624,0.48494,0.487329,0.438544,0.506642,-0.297852,-1.60731,-1.25889,-1.43158
-265.326,0.976645,0.0101992,9,511,0,309.317,-1.20991,0.451416,0.257271,0.176482,-0.324855,-0.0154637,0.487008,1.27446,1.42623,-0.165607,0.135554,0.263459,-0.556521,-0.9999,0.495562,-0.713469,0.209149,0.267461,0.318641,0.0594636,0.146098,0.491922,0.0566054,0.695861,0.0807017,0.761096,0.776307,1.15931,0.0304041,0.805372,-0.706075,-1.15597,-0.742442,-1.39965,0.108155,0.101056,0.327362,0.225137,-0.0160612,0.445954,0.0554358,0.389664,-0.492051,-0.111493,-0.055732,-0.315078,0.0287081,0.0318016,-0.0363881,0.00507679,0.470637,0.470266,0.568681,0.438713,2.28658,1.1097,1.05107,1.80137,1.508,1.44365,1.43729,1.36771,1.08091,-0.943035,0.00743811,-0.707962,0.221284,0.191383,0.108763,0.263607,-0.257021,0.198708,0.100592,0.493735,1.19021,-0.264454,-0.835141,-1.39033,-2.52798,-2.40866,-2.19126,-0.660223,0.508185,0.499469,0.53905,0.46913,-1.13178,-1.49357,-1.04718,-0.738475
-278.424,0.989989,0.0101992,8,511,0,322.228,-0.842952,0.29878,0.0421211,-0.0405789,-0.543392,-0.237634,0.84204,0.582408,1.34236,-0.620656,0.307983,0.712649,-0.151191,-0.589291,0.412863,-1.2081,0.165914,0.316352,0.0387727,0.0791755,0.205168,1.01303,0.0956125,1.02886,0.0723596,0.417926,0.765216,1.8821,0.0394928,0.329294,-0.922153,-1.00499,-0.704675,-0.690028,0.283313,0.295626,0.215,-0.114676,0.0353518,0.462713,-0.247017,-0.39145,-0.385277,-0.520035,-0.543627,-0.556346,-0.0728797,-0.273783,-0.275692,-0.260893,0.503397,0.825977,0.635456,0.708075,1.76411,0.798977,0.244392,0.35229,1.42448,1.25152,1.36991,1.38353,0.584328,-0.00758187,1.28294,-0.129193,0.362695,0.287532,0.350497,0.189095,0.283781,0.679839,1.62332,0.547254,0.408192,0.749399,-0.905252,-0.154529,-1.32643,-2.56956,-3.14574,-0.396881,0.429941,0.439662,0.409236,0.349863,-0.833129,-0.73665,-1.17746,-1.63719
-284.093,0.975041,0.0101992,8,255,0,327.095,-0.817729,0.231963,0.239342,-0.165341,-0.307436,-0.237408,0.749043,0.491354,1.23567,-0.743016,0.515953,0.756446,-0.509103,-0.844617,0.540954,-1.02817,0.278782,0.235066,0.0690942,0.0799037,0.127315,0.790393,0.133074,1.37782,0.0502563,0.57641,0.813271,1.85584,0.11052,0.547722,-0.580247,-1.16738,-0.768058,-0.93694,0.205099,0.227721,0.218978,0.123649,0.0108019,0.379739,-0.228743,-0.338397,-0.490436,-0.302669,-0.336388,-0.329388,-0.146714,-0.163919,-0.362114,-0.313555,0.669116,1.1169,0.624188,0.77567,1.78328,0.957018,0.230681,0.358537,1.20425,1.35141,1.20769,1.16458,0.652919,-0.114228,1.3166,0.145916,0.453419,0.453981,0.559287,0.366686,-0.324269,0.595648,1.47429,0.520832,0.454345,0.808962,-0.391721,-0.407743,-1.34393,-3.05962,-3.01465,-0.000883522,0.420627,0.583326,0.544601,0.519829,-0.910991,-0.946068,-0.670293,-1.11631
-276.91,0.999712,0.0101992,9,511,0,328.378,-1.46394,0.255745,-0.055173,0.0507126,-0.384223,-0.237644,0.169161,1.22195,1.08652,0.811221,-0.20554,-0.216141,0.158474,-0.422863,1.11605,-0.588215,0.136265,0.222678,0.184387,0.368907,0.290354,1.25921,0.292442,1.92936,0.909941,0.0794681,0.678506,1.9507,0.0454058,0.371287,-1.46658,-1.1964,-1.18174,-1.35166,-0.0722509,-0.0084159,0.0650702,-0.0093605,-0.133414,0.344902,0.190574,0.0997329,-0.598247,-0.375553,-0.275304,-0.495283,0.067772,-0.330253,-0.466758,-0.184771,0.623362,0.171003,0.485267,0.191542,1.83213,0.148485,1.32491,1.91798,1.39128,1.09879,1.15626,1.06865,1.38615,1.69195,-0.0270771,-2.33751,0.389427,-0.898157,-0.689065,0.822975,-0.288442,-0.216725,-0.258228,-0.169578,0.70933,1.10732,-0.891995,-0.0326754,-1.49867,-2.84953,-1.15866,-3.33992,1.05149,1.16018,1.10506,1.0396,-0.339012,-0.838118,-0.899568,-0.999821
-261.335,0.996069,0.0101992,8,255,0,315.156,-1.3383,0.0904032,-0.0230844,0.218759,-0.360727,-0.479526,0.226666,1.37248,1.00909,0.522016,-0.187296,0.401771,-0.267449,-0.825633,0.937708,-0.895454,0.117302,0.280951,0.222764,0.12158,0.295591,0.24846,0.346619,0.73613,0.243387,0.195718,0.902573,1.45916,0.0890829,0.0894363,-1.33489,-1.31117,-1.38919,-1.36887,-0.0712946,0.0847848,0.0125693,-0.0463657,-0.0179172,0.213122,-0.0491812,0.153949,-0.605071,-0.360937,-0.447299,-0.314341,-0.265088,-0.396173,-0.635122,-0.519575,0.586499,0.244406,0.123433,-0.175044,1.81191,1.10064,1.22375,1.52529,1.21575,0.844427,0.331298,1.11171,1.38422,1.10584,0.413269,-0.664009,0.0294496,-0.368796,0.119665,0.118867,-0.0150956,0.408003,0.524705,0.578954,0.778044,0.110799,-0.388988,-1.60636,-1.19918,-1.33361,-2.10632,-1.59787,0.918447,1.04128,0.979174,0.962286,-0.707795,-0.838198,-0.852275,-0.768275
-263.276,0.996138,0.0101992,9,1023,0,311.233,-0.760612,0.200236,0.395859,0.223109,-0.397929,0.227529,0.512356,1.3503,0.93589,0.599805,-0.257598,-0.324171,0.406022,-1.30303,1.14255,0.443681,0.0401174,0.413736,0.223661,0.0571955,0.120224,0.176942,0.415546,0.446656,0.554229,0.291527,1.39772,0.726391,0.211138,0.418293,-0.602793,-0.869676,-0.806339,-1.03378,0.363197,0.364914,0.444494,0.463837,0.0851469,0.215563,0.120832,-0.338462,-0.556541,-0.252452,-0.451744,-0.458308,0.216022,0.222502,0.205139,0.213366,0.489091,0.554214,0.413041,0.407609,1.2912,1.07341,1.02952,1.2167,2.16663,1.17712,0.606169,0.568385,0.886056,0.242596,1.08115,0.30839,-0.28048,-0.84999,-0.869709,0.0423831,-0.466317,-0.518845,-0.192762,-0.164806,0.434329,0.160409,-1.74139,-2.0021,-1.21549,-1.32374,-2.03875,-1.29842,1.30259,0.805464,1.16305,1.12426,0.600427,1.09265,0.469,0.106969
-262.032,0.999329,0.0101992,9,511,0,303.002,-1.26651,0.0981527,-0.0240445,0.486454,-0.469602,-0.459635,0.322524,1.73652,1.08926,0.919528,-0.418509,-0.605957,-0.551043,-1.14824,1.05866,-0.427452,0.0350966,0.36246,0.0284612,0.0447434,0.0652745,0.156205,0.248144,0.319717,0.514994,0.70853,1.86587,0.540896,0.16828,0.374967,-1.23434,-1.36368,-1.26478,-1.17371,-0.076243,-0.0119008,-0.0139949,-0.0923567,0.197519,1.22417,-0.231354,-0.0260531,-0.428953,-0.47102,-0.425811,-0.503996,-0.403448,-0.523987,-0.490879,-0.494503,0.312497,0.270043,0.319163,0.203114,1.59904,1.51997,1.44024,1.7738,1.31071,0.666933,0.779506,0.862446,0.985161,0.479347,0.477805,0.910072,0.23196,-1.08607,-0.462778,-0.70676,-0.345387,-1.99172,-0.421692,-0.446459,0.623141,0.0684935,-1.02657,-2.1249,-1.18097,-1.48011,-2.03659,-0.826017,1.09394,0.975263,1.16602,1.32196,-0.371847,-0.269003,0.123964,-0.438658
-261.813,0.995509,0.0101992,9,511,0,303.596,-0.824258,0.108935,0.123228,0.0775707,-0.493309,-0.0887381,0.549076,2.13618,0.178698,0.480527,-0.39359,-0.419998,-0.130371,-1.75315,0.60218,-0.539736,0.0255685,0.14753,0.116735,0.605904,0.102605,0.277128,0.805306,0.441802,1.14816,0.0956922,1.17779,0.249197,0.161177,0.303566,-0.769127,-0.829506,-0.818873,-0.758932,0.159367,0.130163,0.140055,0.146922,0.0549787,-0.106098,0.30331,0.255528,-0.503044,-0.445724,-0.406311,-0.570386,0.317058,-0.410525,-0.264445,-0.371061,0.673833,0.610361,0.505019,0.429368,2.0081,2.06375,2.05981,2.00374,1.72721,0.682446,-0.100788,0.199944,0.957142,1.33372,1.05235,0.522984,-0.0626724,-1.71752,-0.991179,0.583294,-0.307903,-0.281562,-0.2204,-0.29852,-0.0316573,-0.224784,-1.7043,-2.36881,-1.49752,-1.48483,-1.86865,-1.91071,0.550767,0.610682,0.747771,0.870046,-0.609044,-0.166191,-0.374047,-0.307405
-265.382,0.999661,0.0101992,9,511,0,303.365,-0.254274,0.182286,0.197639,0.482946,-0.509835,-0.132383,0.27402,1.1055,0.968841,0.844771,0.125078,-0.607398,-0.148938,-1.7764,0.487099,-0.578744,0.194188,0.831037,0.073801,0.147565,0.245314,0.388012,0.457877,0.329035,0.387532,0.41495,1.37849,0.985822,0.221596,0.231238,-0.0483715,-0.292185,-0.377323,-0.188465,0.0164269,0.430652,0.32371,0.242915,0.146917,0.858201,0.0373681,-0.0146022,-0.511171,-0.533354,-0.554531,-0.60542,-0.16155,-0.208457,0.0969003,-0.0827264,0.350081,0.23078,0.1364,0.0475707,1.50401,0.937916,0.814939,1.34164,1.49663,0.74545,0.768193,1.12433,0.915684,0.443187,0.569285,0.165567,-0.235228,-0.274841,-0.708407,0.198547,-0.456399,-0.426336,-0.000601257,-0.628556,0.102452,0.0505998,-1.78551,-2.21012,-1.47766,-2.61,-1.99451,-1.56981,0.400686,0.51128,0.941647,0.454569,-0.541053,-0.801523,-0.58138,-0.83306
-264.865,0.997776,0.0101992,8,255,0,313.731,-0.727109,0.693983,0.344027,0.398548,-0.624887,-0.10724,0.245967,1.50466,0.677686,-0.20783,-0.775012,-0.641331,0.0567013,-1.40075,0.727844,-0.574606,0.242177,0.259058,0.0396807,0.144496,0.241452,0.180904,0.4055,0.641526,0.745429,0.398595,1.68786,0.826799,0.188239,0.164603,0.0647759,-1.14404,-0.951076,-0.825377,0.209672,0.509069,0.425603,-0.0106264,-0.0745336,0.179247,0.465543,0.189185,-0.656313,-0.609625,-0.597495,-0.634859,-0.0282728,0.0713058,-0.150874,-0.172775,0.206228,0.520696,0.706615,0.094267,1.23829,1.68755,1.47566,1.58707,0.8957,0.914636,0.693637,0.443117,0.864291,0.153033,0.412612,0.232709,-0.30651,-1.43152,-0.186483,-0.300806,-0.763354,-0.580807,-0.500353,-0.564973,0.695375,0.203183,-0.722682,-1.67526,-1.565,-2.23687,-2.03297,-1.33013,0.740064,0.766123,0.571928,0.823935,-0.365869,-0.576509,-0.417853,-0.554294
-254.005,0.996861,0.0101992,8,255,0,304.07,-0.616783,0.274175,0.147999,0.0670781,-0.403308,0.0578943,0.400274,1.41685,0.985128,1.14383,-0.317012,-0.357507,-0.208248,-1.61142,0.780163,-0.757148,0.31983,0.295968,0.101733,0.178015,0.250368,0.426901,0.107884,0.358898,0.257699,0.539228,0.511974,0.968257,0.0731939,0.454759,-0.599981,-0.897694,-0.761419,-0.826914,-0.0486674,0.47483,0.29258,0.127338,0.122763,0.674492,0.164143,0.0784634,-0.40035,-0.39674,-0.485793,-0.400386,0.0902611,-0.0826328,-0.0479839,0.00290423,0.354644,0.3674,0.282409,0.0777975,1.85221,1.68302,1.1371,1.48594,1.15778,0.912242,0.971233,1.1722,1.25786,0.648676,0.972743,0.628482,-0.184904,-0.495198,-0.581939,-0.366867,-0.218051,-0.504288,0.208156,-0.403611,0.453768,0.258254,-0.986899,-1.20978,-1.8701,-2.7145,-2.15198,-1.33839,0.793847,0.72633,0.665757,0.724794,-0.53476,-0.372253,-0.905214,-0.723481
-278.571,0.995871,0.0101992,8,511,0,302.29,-0.827709,0.223734,0.20878,0.00269353,-0.82033,-0.109388,-0.0751027,1.30301,1.29245,1.14281,-0.350412,-0.558314,-0.606249,-1.80116,0.269686,0.103658,0.357669,0.497112,0.0829043,0.0894914,0.681935,0.198374,0.304817,0.44202,0.231898,0.383182,1.33544,0.371496,0.662841,0.799329,-0.702121,-0.94093,-0.903187,-0.806788,0.047783,0.463401,0.411703,0.121342,0.0896347,0.561886,-0.00804838,0.500365,-0.831644,-0.793444,-0.696209,-0.856292,-0.0386599,-0.106242,-0.158901,-0.225526,0.692521,0.117832,-0.0778122,-0.106485,1.39793,1.02224,1.41176,1.39914,1.27472,1.21657,0.965739,1.61185,1.39099,1.77536,1.64961,1.10095,-0.29339,-0.480371,-0.635452,-0.130201,-0.962853,-1.23641,-1.04334,-0.432363,0.636826,-0.516489,-1.08725,-1.70126,-1.2034,-1.69367,-2.0569,-2.12809,1.37653,0.903771,0.472153,0.187047,-0.35167,0.658456,-0.023915,-1.89471
-280.2,0.998935,0.0101992,9,511,0,320.198,-1.12585,0.162924,0.10563,0.0983221,-0.422114,-0.033188,0.375595,1.07933,0.897147,1.19588,-0.92719,-1.14439,-0.427603,-1.60613,0.76305,-1.14767,0.248357,0.193253,0.0406892,0.343034,0.427144,0.997621,1.40783,0.423443,0.590058,0.692166,0.619303,0.399677,0.49999,1.05534,-0.904159,-1.18065,-1.07562,-1.28355,0.0585273,0.378608,0.322421,-0.170675,0.0195634,0.0802193,-0.176169,-0.0898668,-0.482839,-0.402435,-0.471055,-0.354171,0.259811,-0.127537,-0.262477,-0.24497,0.445272,0.481488,0.486599,-0.00551836,2.10104,0.978883,1.20492,3.45138,2.19231,0.90931,0.863558,1.60203,1.16215,1.39407,0.867815,0.407898,-0.646495,-1.59667,-0.820491,-0.653205,-0.73445,-0.806009,-0.049005,-0.543212,-0.109196,0.431942,-1.17547,-1.23339,-1.3438,-2.08696,-1.63267,-1.67589,1.16203,1.10781,0.9791,-0.218305,0.36788,0.167391,-1.60139,-1.38883
-291.866,0.996369,0.0101992,9,511,0,319.746,-0.57192,0.0605222,0.347717,-0.203721,-0.230753,-0.0796993,0.21361,1.58955,0.694372,1.31398,-0.467912,-0.27165,-0.733734,-1.51049,0.736021,-1.19208,0.453918,0.527968,0.112533,0.479754,0.200757,0.947643,0.800426,0.571497,0.49982,0.636676,1.15852,0.39391,0.581327,1.375,-0.575749,-0.671407,-0.622843,-0.539076,0.0737727,0.505789,0.438834,-0.186755,0.0551754,0.0677017,-0.304732,-0.300477,-0.333694,-0.245864,-0.327542,-0.10107,-0.124305,-0.170847,-0.397675,-0.857989,0.506926,0.349861,0.371284,-0.0118976,1.82985,0.27785,1.10204,1.90447,1.10982,1.98767,0.353338,1.88531,0.948849,1.78705,1.40339,1.67063,-0.395814,-0.744296,-1.03267,-1.09428,-1.27499,-0.905054,-0.424479,-1.58991,-0.099007,-0.214497,-1.61835,-2.25831,-1.32903,-1.79394,-1.87538,-1.94735,1.33522,0.351701,0.491796,0.854011,-0.345357,0.619364,-1.15548,-3.4205
-294.889,0.996597,0.0101992,9,511,0,343.324,-0.786091,0.233866,-0.286005,0.613267,-0.542937,-0.226832,0.464016,1.63859,0.459469,0.85687,-0.24687,-0.109898,-0.604575,-2.03335,0.774053,0.167653,0.742095,0.211441,0.368862,0.45362,0.0964266,0.439816,0.714412,1.16473,1.08732,0.558763,1.23173,0.503125,0.600208,0.511738,-0.454943,-0.758836,-0.93056,-0.709281,-0.116254,0.321807,0.404379,-0.693799,-0.0105905,0.561608,0.318839,0.501848,-0.72685,-0.0892581,-0.481257,-1.06931,0.165156,-0.302605,-0.332013,-0.467616,0.545239,0.409755,0.510031,0.356314,1.93383,2.4461,1.87077,2.44722,1.96784,0.375051,0.840408,0.331294,1.23749,1.06555,0.108729,0.254142,-0.498083,-2.32492,-0.57038,-1.85775,-0.964539,-0.317682,-0.44711,-0.754367,0.54821,-0.873802,-2.17662,-2.11531,-1.58689,-2.55823,-2.41395,-1.90083,0.536711,0.558813,1.28657,0.999303,-0.668832,1.21889,0.2503,0.00581162
-299.019,0.998397,0.0101992,9,511,0,343.426,-0.691701,0.685314,-0.055649,0.304594,-0.551187,-0.122004,0.455819,1.95409,0.940588,1.07637,-0.59422,-1.25832,-0.988198,-1.68773,0.998724,-1.15905,0.539589,0.177051,0.277926,0.0945334,0.0258501,1.4033,0.993234,0.598149,0.162881,0.412475,2.45514,0.251171,0.95213,1.02899,0.226132,-0.88044,0.044655,-1.88332,0.0629833,0.348887,0.076667,-0.376929,0.432304,0.440526,0.0206639,0.572986,-0.516518,-0.268232,-0.556826,-0.792718,-0.0448236,-0.164465,-0.15072,-0.0419294,0.496305,0.407533,0.473305,0.418609,1.77733,0.163005,1.03049,1.96743,1.1446,1.9055,0.290605,2.2897,0.743532,0.0404209,0.915656,-0.0855497,-0.710241,-0.98917,-0.924182,-0.631993,-1.13595,-0.662517,-0.917847,-0.895673,0.71049,-0.49519,-1.59223,-2.4128,-1.49666,-1.92213,-1.8803,-1.46518,0.886714,1.32586,0.333786,1.49807,-1.14532,-1.20671,-1.98893,-2.61774
-299.758,0.998796,0.0101992,8,255,0,342.771,-0.679149,0.671506,0.148026,0.314768,-0.400513,-0.179528,0.524089,1.7399,0.784466,1.32258,-0.609738,-0.793586,-0.493436,-1.65722,0.741894,-0.798747,0.564861,0.271452,0.267152,0.0884858,0.109757,0.945962,1.16292,1.88296,0.301283,0.621903,2.10775,0.138846,0.334288,1.43755,0.152817,-1.16618,-0.218719,-1.23652,0.00340244,0.570106,0.0270148,-0.57501,0.444402,0.525986,0.0430404,0.646154,-0.570196,-0.231029,-0.574345,-0.861457,-0.0987189,-0.0753673,-0.285515,-0.0742493,0.421683,0.568762,0.442522,0.542325,1.74104,0.544557,1.40347,2.12519,1.12317,1.69757,0.417104,2.01519,0.792099,0.343701,0.99977,-0.468634,-0.425055,-0.253158,-0.766132,-0.475595,-0.557466,-1.29397,-1.0767,-0.254999,0.545914,0.367888,-1.7084,-2.45791,-1.70051,-1.31468,-1.58778,-1.57807,0.52823,1.20885,0.244204,1.57197,-1.29451,-1.88891,-1.71637,-2.81013
-294.303,0.999541,0.0101992,9,511,0,347.59,-1.01386,0.801596,-0.371332,-0.0948397,-0.278298,-0.149946,0.56397,1.09741,1.59898,0.710493,-0.736571,-0.166884,-0.334577,-2.15768,0.829866,-0.975782,0.921128,0.28193,0.095308,0.110002,0.0823369,0.961934,0.547604,0.339522,0.19412,1.76354,0.714239,0.613105,0.439781,1.34187,-0.122189,-2.37979,-2.14652,-1.60604,-0.0224089,0.420886,0.57799,-0.252621,-0.186745,0.0955804,0.32374,-0.102753,-0.310316,-0.313359,-0.443217,-0.246429,0.00372291,-0.210542,-0.184043,-0.145468,0.493075,0.514898,0.626409,0.507055,1.53195,2.16198,1.28499,2.36379,2.02563,0.901229,1.54026,1.28093,1.13764,1.21144,0.981522,1.31605,-0.914868,-0.586991,-0.848292,-0.862569,-1.13252,-0.128028,0.293507,-1.0471,-0.0243226,0.433579,-0.921147,-0.552273,-1.47667,-2.67173,-1.24264,-1.70136,0.833708,0.771325,1.70492,1.10275,0.156512,1.01259,-0.473647,-0.72019
-283.848,0.999114,0.0101992,9,511,0,334.76,-1.77849,0.888981,-0.0697729,-0.00581088,-0.308822,0.0245783,0.704658,0.546179,0.613844,0.224478,-0.17357,-0.575787,-0.825726,-1.19561,1.52754,0.149594,0.362544,0.398019,0.204211,0.0175435,0.132252,0.76821,0.365461,0.848509,0.359275,0.0809579,0.821578,0.417203,0.769799,0.816151,-0.960969,-2.74075,-0.48718,-0.946202,0.0376906,0.590314,0.162113,-0.232537,-0.279379,0.499727,0.0236473,-0.326142,-0.415834,-0.154272,-0.256801,-0.048006,0.00697791,0.0321233,0.00640617,0.049189,0.623213,0.786631,0.593881,0.582373,1.73689,1.29045,1.11746,1.19592,0.880774,0.714431,0.470625,1.37682,1.04762,0.783243,0.942642,0.613146,-0.247567,-0.173857,-0.552487,-0.00323445,-0.501557,-0.394462,-0.577135,-0.738613,0.215871,-0.61035,-1.44263,-1.00033,-1.06634,-0.798512,-1.39594,-1.036,1.17976,1.45954,0.324872,1.48676,0.16073,-0.243618,-0.549834,-1.66173
-289.41,0.993918,0.0101992,9,511,0,327.277,-1.28875,0.944484,0.393156,0.216892,-0.454004,-0.523346,-0.0785481,1.56343,1.92724,0.702892,0.513483,0.3249,0.349107,-1.50162,0.732444,-0.960536,0.411264,0.135525,0.0332875,0.586215,0.310552,0.517649,0.420505,0.380697,0.109556,0.707628,1.31514,1.21488,0.891831,1.01807,-0.434742,-0.304077,-2.67405,-1.24209,0.020168,0.3897,0.567649,-0.0765854,0.17513,0.273767,0.241509,0.0153233,-0.472973,-0.444185,-0.493371,-0.406874,-0.0827158,-0.740453,-0.487586,-0.694196,0.336982,0.443685,0.361681,-0.307321,1.41517,1.07481,1.2558,1.3436,1.79793,1.65825,1.57564,2.02696,1.01666,0.683753,0.196762,1.55805,0.259258,0.388837,0.577581,0.56613,-0.281556,0.481609,0.556282,0.590844,1.07897,1.55741,-0.278232,-1.76979,-2.10654,-3.75646,-1.08914,-2.4102,0.381033,-1.16496,1.66682,0.667,0.28407,-0.101576,-0.201931,-1.91425
-293.093,0.988342,0.0101992,8,511,0,340.739,0.202859,1.08537,0.0330957,0.198934,-0.506596,-0.324215,0.366638,1.4538,1.56081,0.725656,0.7182,0.0520643,0.94083,-1.25997,-0.640623,-0.430104,0.232329,0.256305,0.0851941,0.360327,0.681362,0.157589,0.309852,0.696812,0.154081,0.451138,2.33666,1.19962,1.50269,1.13191,0.0450137,-1.73217,-2.28533,-0.482931,0.143631,0.338191,0.265593,-0.0512545,0.0129448,0.21847,0.129542,0.476543,-0.451587,-0.526729,-0.423084,-0.51979,0.0275837,-0.419836,-0.363021,0.390387,0.438808,0.325337,0.487948,-0.494831,1.46693,1.47541,1.39129,1.31746,1.92753,1.60303,1.25504,1.93972,1.18024,1.18401,0.654965,-0.290451,0.594778,0.604702,0.692799,0.711495,0.245184,0.369431,0.280015,0.289832,1.32118,2.05693,0.171666,-4.16313,-2.53676,-3.51521,-1.5487,-2.52311,-0.50354,-0.321752,0.995025,1.67526,-1.08709,0.46975,-1.53201,-2.76541
-286.294,0.991065,0.0101992,9,1023,0,338.59,-1.39244,0.61921,0.322301,0.1691,-0.53215,-0.343749,0.550372,1.89321,1.21135,0.520106,0.198475,0.139852,-0.503682,-2.01442,0.792094,-0.349487,0.294785,0.332032,0.113968,0.226008,0.200729,0.125841,0.348271,0.44601,0.140304,0.21588,1.47638,0.473011,1.03525,0.487506,-1.38976,-2.65584,-2.04236,-2.24382,0.106566,0.222941,0.576035,-0.184154,0.153025,0.213702,0.0339167,-0.0885607,-0.500996,-0.376203,-0.395216,-0.534293,0.0698168,-0.218304,-0.191137,-0.423059,0.433729,0.397487,0.186346,0.491003,1.91198,1.91934,1.75009,1.92757,1.61698,1.85116,0.906123,0.757157,0.898957,-0.587998,0.787311,0.906608,0.294422,-0.104515,0.101006,0.0182102,0.323391,0.331807,0.57522,0.505047,0.680605,1.87396,-1.05463,0.812484,-1.59844,-2.13034,-2.26847,-1.64593,1.677,1.35201,0.790945,0.463771,-0.0228018,-0.674039,-1.16311,-0.638507
